Page Name,Post Created,Shares,Message,URL
PBI Story,2023-12-10 09:00:33 EST,42,Residents try to rescue a wounded man stuck under the rubble following an airstrike on a house in Gaza. #IsraeliNewNazism #news #today #reels #GazaNation #CeaseFireNow #GazaPalestine #SharePost #GazaGenocide #likeforshare #StopGenocideOfPalestinians #GazaCrisis #StopGazaGenocide #december #StrikeforPalestine #ChildrenLivesMatter,https://www.facebook.com/100075796227281/posts/365096296026908
Palestine International Broadcast,2023-11-12 16:45:03 EST,43,"The south is NOT safe as Israel claims! 4-year-old Palestinian child Anas Ashour and his two brothers were murdered in Israeli airstrikes targeted their family's house in Rafah city, south of Gaza. #Gaza #GazaCrisis #ceasefire #Gazabombing #GazaGenocide #World4Palestine #ChildrenLivesMatter #palestinelivesmatter",https://www.facebook.com/100069351265250/posts/660937806227922
PBI Story,2024-04-06 07:02:32 EDT,42,🛑🛑🛑 Israeli crimes against the Palestinian children in Gaza never be forgiven. The cries of this Palestinian child shall continue to echo through the ages to come. No State or Empire Kept its Power forever and One Day Israel would Realize the Cost of its Crimes against #Gaza #Children #genocide #gazagenocide #GazaWar #Gaza,https://www.facebook.com/100075796227281/posts/432341299302407
Palestine International Broadcast,2024-05-07 04:24:31 EDT,66,"At least 34,789 Palestinians have been killed and 78,204 injured in the Israeli genocide in Gaza since October 7, 2023, according to the latest figures released by the Ministry of Health.",https://www.facebook.com/100069351265250/posts/762831479371887
Palestine International Broadcast,2024-05-01 23:15:05 EDT,24,"American Universities Students Restore Hope to Wounded Palestine American universities students recently achieved a remarkable triumph for Gaza. Despite facing numerous challenges, they successfully implemented a range of initiatives aimed at supporting the Gaza against Israeli genocide. Through their dedication and innovative spirit, they brought tangible benefits to the people of Gaza, showcasing the power of global solidarity and grassroots activism. Their efforts serve as an inspiring example of how young people can make a meaningful difference.",https://www.facebook.com/100069351265250/posts/759635219691513
Palestine International Broadcast,2023-12-12 07:30:07 EST,25,"The strike takes place in the Lebanese capital, Beirut, and other Lebanese cities, in implementation of the global strike in solidarity with Palestine and Gaza. #beirut #lebanon #GazaCrisis #palestinelivesmatter #IsraeliNewNazism #ChildrenLivesMatter #StopGazaGenocide",https://www.facebook.com/100069351265250/posts/677138484607854
WAFA- Agence de presse palestinienne,2023-11-11 04:10:18 EST,85,"Rabbi Meir Maroz sur la chaîne israélienne 7 : « S'ils [les gens de Gaza] étaient des humains, nous leur aurions envoyé une aide humanitaire... mais il s'agit d'animaux. "" #GazaGenocide #Palestine #crimesdeguerreisraéliens #Gaza_Under_Attack #SaveGaza #IsraeliCrimes #ceasefireInGazaNOW",https://www.facebook.com/100063488323012/posts/840415481418055
Palestine International Broadcast,2024-03-15 10:03:47 EDT,37,"A Strong Message from Ireland to American President Biden, Reproaching Him for Being Complicit in Genocide in Gaza",https://www.facebook.com/100069351265250/posts/731159955872373
Palestine International Broadcast,2023-10-19 17:29:15 EDT,64,"This is the Church of Saint Porphyrius in the Al-Zaytoun neighborhood in Gaza, the third oldest church in the world (402 AD), with a long history and a ray of light. It was bombed by the occupation a short while ago, which led to a major collapse in one of its buildings. Blood is now flowing from dozens of injuries in the church, and the silence is uttering its sarcastic laugh. #Israel #Usa_Supports_Israel_Crimes #Palestine #savethechildren #GazaUnderFire #PalestineSeeksAttention #Hospitals #SaveTheChildren #Gaza_Under_Attack #SupportPalestine #IsraeliCrimes #solidarity #orthodox #Church #newyorkcitylife #savethechild #GazaGenocide #christanHospitalinGaza",https://www.facebook.com/100069351265250/posts/647118227609880
Rassegna internazionale della Palestina,2023-11-03 06:00:17 EDT,50,Che il mondo veda come gli ufficiali militari israeliani maltrattano i detenuti palestinesi nella Cisgiordania occupata. #explorereels #PalestinianLivesMatter #GazaGenocide #explorepage #explorepost #GazaNation #churchonline #churchfamily #Gaza #explore #exploretheworld #explorepage #explorereels #exploremore #explorethailand #exploretocreate #usa #usareels #USAToday,https://www.facebook.com/100084470062180/posts/305891252236541
Rassegna internazionale della Palestina,2023-10-27 15:22:42 EDT,60,Salvate Gaza. #GazaGenocide #Gaza_is_under_bombardment #gaza_under_attack_now #gazagetirenşarkılar #baby #NewsUpdate #FridayFeeling #womans #humanity,https://www.facebook.com/100084470062180/posts/302397122585954
WAFA- Agence de presse palestinienne,2023-12-27 08:14:19 EST,74,"Le journaliste Hossam Shabat, l'un des rares journalistes qui couvrent les massacres de l'occupation israélienne dans le nord de Gaza, révèle qu'il a reçu un appel des forces israéliennes lui ordonnant de supprimer le contenu qu'il a publié et de cesser de couvrir les informations sur les massacres et l'agression israéliens contre #Gaza. #GazaGenocide #gazagénocide #gaza_génocide #Bombardements #CeaseFireNow #Palestine #Gaza #BoycottIsrael",https://www.facebook.com/100063488323012/posts/871424888317114
Palestine International Broadcast,2024-01-27 18:57:33 EST,42,All Justice-Advocates Need to Speak up for Gaza against Israel's Genocide.,https://www.facebook.com/100069351265250/posts/704415535213482
WAFA- Agence de presse palestinienne,2024-02-17 06:16:48 EST,56,"Un soldat israélien a posté une photo le montrant célébrant son anniversaire à côté d'un homme palestinien kidnappé, les yeux bandés et menotté, dans la ville de Jénine en Cisjordanie. #Cease_fire_In_Gaza_Now #GazaGenocide #Israël #Gaza",https://www.facebook.com/100063488323012/posts/907787898014146
Palestine Online,2023-12-04 17:33:42 EST,54,"Intensive bombardment on Khan Younis, south of Gaza Strip, amid internet and telecommunications blackout. #Gaza_Genocide",https://www.facebook.com/100063910471768/posts/788847856588890
WAFA News Agency - English,2024-03-23 03:50:29 EDT,33,A Palestinian girl bids a farewell to her sister who was killed in the ongoing Israeli genocide in Gaza.,https://www.facebook.com/100063135914502/posts/733418542106003
Rassegna internazionale della Palestina,2023-12-18 01:00:45 EST,38,In Belgio il semaforo verde diventa Free Gaza mentre il rosso dice Stop israel #life #ShareThisPost #gazaunderattack #Gaza_is_under_bombardment #GazaWar #GazaGenocide #GazaUnderAttack #GazaGenocidio #palestinelivesmatter #SharePost #trendingnow,https://www.facebook.com/100084470062180/posts/329687399856926
Rassegna internazionale della Palestina,2023-10-28 08:01:14 EDT,52,I bambini di Gaza stanno vivendo una notte di sangue in questo momento. #PalestinianLivesMatter #GazaGenocide #usa_tiktok #palestinelivesmatter #Gaza_is_under_bombardment #Gaza_Under_Attack #Palestinians #PalestinianRights #qatarlife #qatarliving #qatari #qatar #qatarinstagram #usareels #usa_tiktok #USAToday #usa #usatravel #usafacebook #usalife,https://www.facebook.com/100084470062180/posts/302630205895979
PBI Story,2024-04-01 15:02:46 EDT,43,"Watch | Moments of Israeli drones attacking Palestinians in tents near Al-Aqsa Martyrs Hospital in Deir al-Balah today, killing and wounding civilians and journalists. #muslim #Gazaunderattack #genocide #Gaza #GazaWar",https://www.facebook.com/100075796227281/posts/429624719574065
PBI Story,2024-02-25 09:00:43 EST,26,A Palestinian girl looking for her toys in the midst of the rubble of her destroyed family home in Gaza. #arab #Muslim #genocide #GazaWar #Gaza,https://www.facebook.com/100075796227281/posts/408869994982871
PBI Story,2024-02-22 05:00:19 EST,38,Children of northern Gaza manifest demanding an end to the siege and the deliberate starvation imposed by Israel on them #Gaza #GazaWar #genocide #Palestina #FreePalestine,https://www.facebook.com/100075796227281/posts/407758141760723
Palestine International Broadcast,2024-04-11 16:45:07 EDT,51,"Israel Commits More than Genocide in Gaza Israel is carrying out attacks across the Gaza Strip, including near hospitals and in the south of the besieged enclave, where ground operations are intensifying. Here are the latest casualty figures as of April 11 at 2pm in Gaza (12:00 GMT): Gaza Killed: at least 33,545 people, including more than: More than 13,000 children 8,400 women Injured: more than 76,094 people Missing: more than 8,000",https://www.facebook.com/100069351265250/posts/747486270906408
Palestine International Broadcast,2024-02-06 01:09:21 EST,55,Israeli Acts of Genocide in Gaza,https://www.facebook.com/100069351265250/posts/709717298016639
WAFA- Agence de presse palestinienne,2024-04-02 07:33:15 EDT,51,"Voici Dayman Sobol, un citoyen polonais, qui travaille à World Central Kitchen. Il a voyagé entre plusieurs pays pour fournir une aide humanitaire. Pendant cette guerre, il a décidé de se rendre dans la bande de #Gaza pour aider les personnes déplacées là-bas, mais hier Israël a pris sa vie avec trois de ses collègues étrangers et leur chauffeur palestinien. #Cease_fire_In_Gaza_Now #GazaGenocide #Gaza",https://www.facebook.com/100063488323012/posts/938283618297907
Palestine International Broadcast,2024-06-30 07:21:40 EDT,43,"On the 268th day of the genocide, Israeli occupation forces continued their bombardment in various areas of the Gaza Strip early this Saturday, including Rafah and Khan Yunis in the southern part of the strip.",https://www.facebook.com/100069351265250/posts/796194682702233
Palestine International Broadcast,2024-06-28 10:30:05 EDT,38,UNRWA: 650 thousand Palestinian students are deprived of their right to schooling due to Israeli genocide in Gaza.,https://www.facebook.com/100069351265250/posts/795026356152399
Rassegna internazionale della Palestina,2023-10-24 12:00:10 EDT,49,"""Ci hanno trattato con rispetto, ci hanno fornito medicine, si sono presi cura della nostra igiene e hanno portato dei medici a visitarci. Sono stati molto amichevoli"". Questo è ciò che Yocheved Livschitz, un'anziana donna israeliana rilasciata ieri dai combattenti di Gaza, ha detto ai giornalisti questa mattina. #trendingreels #trendingreelsvideo #GazaGenocide #GazaGenocide #gazaunderattacks #GazaNation #shareresep #reels #ShareThisPost #Arab",https://www.facebook.com/100084470062180/posts/300464106112589
PBI Story,2024-03-19 06:04:51 EDT,43,"In Gaza, there is no longer any available space for burying the murdered people. Any empty place found is made into a gravesite. #muslim #humanrights #Gaza #Ramadan #genocide",https://www.facebook.com/100075796227281/posts/421302640406273
PBI Story,2023-11-13 15:00:10 EST,37,#Glasgow stands firm on the side of Gaza \ Palestine and call for the Palestinians right to life. #GazaWar #ceasefire #UNRWA #GazaPalestine #EU #humanity #Gaza #Palestina #GazaCrisis #SharePost #humanrights #life #reels #GazaGenocide #SaveTheChildren #Palestinians #November,https://www.facebook.com/100075796227281/posts/350616540808217
WAFA News Agency - English,2023-12-22 06:30:35 EST,54,A little girl survives an Israeli airstrike in Gaza as the Israeli genocide campaign enters its 77th day. #GazaGenocide #GazaHoloucast,https://www.facebook.com/100063135914502/posts/684518650329326
Palestine International Broadcast,2024-05-09 13:30:00 EDT,22,"The Most Popular Slogan in Israel is Stamped on Eggs The most popular slogan these days, “Together We Will Win,” is everywhere – on billboards, commercial websites, and business cards. It was even stamped on eggs – yes, eggs – alongside the expiration date, of course.Most of the Israeli public Support Netanyahu's War on Gaza and Rejects an End of the Genocide Campaign against the Palestinians",https://www.facebook.com/100069351265250/posts/764310225890679
