Page Name,Post Created,Shares,Message,URL
ABC News,2024-05-20 18:43:28 EDT,43,"In remarks at a White House reception for Jewish American Heritage month, Pres. Biden denounced the application for arrest warrants from the International Criminal Court against Israeli Prime Minister Benjamin Netanyahu and other Israeli leaders. Biden said, in part: ""But let me be clear, contrary to allegations against Israel made by the International Court of Justice, what's happening is not genocide. We reject that."" Read more: https://abcnews.visitlink.me/_C-9Jv:=:https://abcnews.go.com/International/live-updates/israel-hamas-gaza-may/biden-whats-happening-in-gaza-is-not-genocide-110417673?id=110380947",https://www.facebook.com/100059306690876/posts/847603197226562
AJ+,2024-02-15 18:02:21 EST,190,Why can’t the World Court stop Israel’s genocide in Gaza?,https://www.facebook.com/100064529598989/posts/786388793522100
The New York Times,2024-01-22 08:39:07 EST,21,"In the International Court of Justice, South Africa is accusing Israel of committing genocide in Gaza. Today’s episode of “The Daily” looks at the arguments of the case, and the power that the rules of war have beyond any verdict in court.",https://www.facebook.com/100059174186752/posts/768035501845582
POLITICO,2024-04-08 16:03:05 EDT,37,"Sen. Elizabeth Warren believes international officials could find that Israel’s assault on Gaza legally constitutes a genocide, she said during an event at a local mosque last week.",https://www.facebook.com/100059376258365/posts/811190750870126
CNN International,2024-04-09 07:30:04 EDT,59,"Sen. Elizabeth Warren said last week that she believes international courts could interpret Israel’s actions in Gaza as a genocide, according to a video posted by a GBH News reporter, after noting she thinks “what Israel is doing is wrong.”",https://www.facebook.com/100059551808655/posts/807801267881593
TheBlaze,2023-10-16 13:00:02 EDT,64,"Ilhan Omar fails to heed warning from AOC, gets caught spreading false claims of 'child genocide' in Gaza",https://www.facebook.com/100059356282932/posts/719492823372587
AJ+,2024-03-21 16:25:59 EDT,178,"Over 300,000 Palestinians trapped in northern Gaza are facing imminent famine. The UN projects the north of Gaza will start experiencing famine at any point between now and May because of Israel’s siege and denial of aid. ⁣ ⁣ A new report from the Integrated Food Security Phase Classification initiative (IPC) says that all 2.3 million people in besieged Gaza are already facing high levels of acute food insecurity. ⁣ ⁣ Human rights groups and world leaders have accused Israel of using starvation as a weapon of war in Gaza. Human Rights Watch was the first to ring alarm bells on the tactic, which is a violation of international law, back in December. ⁣ ⁣ Since then, at least 27 Palestinians have died from starvation, most of them children. The UN has also documented that newborns are dying from low birth weight. ⁣ ⁣ A March 17 Oxfam International report outlined seven ways Israel has blocked aid from entering Gaza since October 7, including “a total military siege amounting to collective punishment.” ⁣ ⁣ Israeli officials themselves have made clear their intentions to deprive civilians in Gaza of food, water and fuel – and they haven’t been swayed by the International Court of Justice’s (ICJ) January ruling that required Israel to boost humanitarian aid and work to prevent genocide in Gaza. ⁣",https://www.facebook.com/100064529598989/posts/806620441498935
AJ+,2024-03-24 02:19:49 EDT,56,"Activists painted the Palestinian flag on this 374-step staircase in Liège, Belgium, in solidarity with Gaza amid Israel’s genocide. Artists and activists around the world have taken to public spaces to paint murals, flags and graffiti in support of Palestinian rights.",https://www.facebook.com/100064529598989/posts/807281388099507
Gentil Gedeon Offial,2023-11-01 06:57:06 EDT,11,INKAMBI YA JABALIA YARASHWE|ISRAEL ISHINJWA GENOCIDE MURI GAZA|IBIKORWA BYA KINYAMANSWA KU BASIVILES,https://www.facebook.com/100063544375724/posts/1443596049534292
ABC News,2024-01-27 13:18:31 EST,8,"Witnesses said three Palestinians were killed Saturday in an airstrike that Israel's military said was targeting a Hamas commander in southern Gaza, less than a day after the International Court of Justice ordered Israel to do all it could to prevent death, destruction and any acts of genocide in the besieged territory. ",https://www.facebook.com/100059306690876/posts/775052887814927
CNN,2024-04-09 22:00:08 EDT,31,"Germany has hit back at allegations by Nicaragua that it has been “facilitating genocide” in Gaza, telling an international court on Tuesday that history undergirds German support for Israel.",https://www.facebook.com/100059479812265/posts/809659354360051
AJ+,2024-03-27 08:44:10 EDT,164,"These videos of possible war crimes in Gaza could amount to evidence of genocide and crimes against humanity, according to an expert in international humanitarian law.",https://www.facebook.com/100064529598989/posts/809873787840267
AJ+,2024-03-17 11:23:25 EDT,116,A new campaign called No Tax for Genocide wants to hold the British government accountable for its support of Israel’s war on Gaza – by mobilizing the masses to withhold their taxes.,https://www.facebook.com/100064529598989/posts/803120331848946
Democracy Now!,2024-04-06 17:13:00 EDT,128,"Reverend Munther Isaac, a pastor in Bethlehem, says it makes him ""furious"" to see fellow Christians in the United States and elsewhere not only ignore the plight of Palestinian Christians in Gaza but actively support Israel's genocide.",https://www.facebook.com/100057759681078/posts/850560236879291
HuffPost Politics,2024-03-23 14:49:23 EDT,24,"“If you want to know what an unfolding genocide looks like, open your eyes,” Ocasio-Cortez said in a speech on the House floor.",https://www.facebook.com/100059500301442/posts/806688897991113
Rolling Stone,2024-03-24 21:22:14 EDT,11,"Alexandria Ocasio-Cortez defended using the term ""genocide"" to describe the humanitarian crisis in Gaza in an interview with Jake Tapper on Sunday",https://www.facebook.com/100059342269350/posts/790274019627333
LaRouche Organization,2024-01-26 10:56:00 EST,143,"International Court of Justice Rules: Israel Must ""Prevent Further Acts of Genocide"" in Gaza In its interim ruling, the ICJ declared that Israel ""may have committed acts of genocide"", and must prevent future such acts; rejected Israel's motion to dismiss the case; and generally accepted what South Africa presented confirming the intent to commit such acts by Israel's leaders. But the Court stopped short of demanding a ceasefire. Which raises the question: If Netanyahu's military attacks on Gaza fit the legal definition of genocide, why not order an end to the military assault? At first glance, the ruling is very important, but not sufficient. There must be now a mobilization by people in all nations to create a new strategic architecture, if genocide is to be prevented.",https://www.facebook.com/100069319654997/posts/696852805968702
Breitbart,2024-05-24 23:14:30 EDT,12,Dave Chappelle drew cheers from his audience in Abu Dhabi by reportedly calling the Israeli war on Hamas terrorists in Gaza a “genocide.”,https://www.facebook.com/100059642974022/posts/859826156015476
Elise Stefanik,2024-01-26 12:53:06 EST,41,"My statement on UNRWA employees involvement in October 7th Attacks: “It is absolutely shameful and unacceptable that employees at the United Nations Relief and Works Agency (UNRWA) had a direct role in the barbaric October 7th attacks against Israel. UNRWA is supposed to be a humanitarian agency, yet their employees are supporting Hamas in its goal to eradicate the Israeli state and carry out genocide against the Jewish people. Unfortunately, this is another devastating consequence of the Biden Administration’s complete incompetence. In 2021, Joe Biden reversed President Trump’s decision to cut off U.S. taxpayer dollars from going to the antisemitic UNRWA. For the last three years Joe Biden’s decision to send U.S. taxpayer dollars to Gaza with no oversight and no accountability has allowed for the proliferation of abhorrent and antisemitic educational materials to be used across Gaza and filled the coffers of Hamas. Now we are finding out that their employees who are funded by U.S. taxpayer dollars were directly involved in the abhorrent October 7th attacks. The Biden Administration’s limited suspension of funds to UNRWA to cover up for their disastrous mistake is unacceptable. Joe Biden must permanently cut off all funding to this antisemitic and violent organization.”",https://www.facebook.com/100044002275306/posts/941491703994230
AJ+,2024-03-21 23:35:21 EDT,78,"Activists painted the Palestinian flag on this 374-step staircase in Liège, Belgium, in solidarity with Gaza amid Israel’s genocide. Artists and activists around the world have taken to public spaces to paint murals, flags and graffiti in support of Palestinian rights.",https://www.facebook.com/100064529598989/posts/806629358164710
